Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
2020.11.17 10:00:00,2020.11.17 08:00:00,94.141%,2.0,4076.0,,43.0,0.391%,0.391%,26.953%,59.766%,5.078%,1.172%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.11.17 12:00:00,2020.11.17 10:00:00,98.047%,15.0,609.0,,29.0,54.297%,0.391%,0.391%,41.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.11.17 14:00:00,2020.11.17 12:00:00,96.484%,2.0,194.0,,67.0,1.172%,0.391%,1.953%,83.203%,5.078%,2.734%,2.734%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.17 16:00:00,2020.11.17 14:00:00,93.359%,2.0,6206.0,,29.0,1.172%,0.391%,32.422%,59.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.11.17 18:00:00,2020.11.17 16:00:00,99.609%,0.0,0.0,,23.0,0.391%,0.391%,83.203%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.17 20:00:00,2020.11.17 18:00:00,92.578%,3.0,4189.0,,17.0,37.891%,36.328%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.17 22:00:00,2020.11.17 20:00:00,97.266%,22.0,432.0,,9.0,44.922%,51.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.18 00:00:00,2020.11.17 22:00:00,74.609%,26.0,194.0,,1.0,72.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.18 02:00:00,2020.11.18 00:00:00,87.891%,9.0,346.0,,25.0,37.891%,0.391%,44.141%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.18 04:00:00,2020.11.18 02:00:00,99.609%,0.0,0.0,,21.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.18 06:00:00,2020.11.18 04:00:00,91.797%,23.0,754.0,,15.0,66.797%,0.391%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.18 08:00:00,2020.11.18 06:00:00,91.797%,13.0,170.0,,57.0,29.297%,0.391%,0.391%,41.016%,16.016%,2.734%,1.953%,0.391%,0.391%,0.391%,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.18 10:00:00,2020.11.18 08:00:00,93.359%,32.0,339.0,,25.0,72.266%,0.391%,1.953%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.11.18 12:00:00,2020.11.18 10:00:00,99.609%,1.0,7165.0,,47.0,0.391%,0.391%,2.734%,50.391%,35.547%,9.766%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.11.18 14:00:00,2020.11.18 12:00:00,94.922%,1.0,0.0,,63.0,0.391%,0.391%,0.391%,23.047%,33.984%,23.828%,13.672%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.18 16:00:00,2020.11.18 14:00:00,89.453%,31.0,428.0,,29.0,74.609%,0.391%,1.953%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.11.18 18:00:00,2020.11.18 16:00:00,11.328%,6.0,115.0,,1.0,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.18 20:00:00,2020.11.18 18:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.18 22:00:00,2020.11.18 20:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.19 00:00:00,2020.11.18 22:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.19 02:00:00,2020.11.19 00:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.19 04:00:00,2020.11.19 02:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.19 06:00:00,2020.11.19 04:00:00,21.484%,13.0,102.0,,45.0,16.016%,0.391%,0.391%,0.391%,1.953%,1.172%,0.391%,0.391%,0.391%,0.391%,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.19 08:00:00,2020.11.19 06:00:00,99.609%,0.0,0.0,,43.0,0.391%,0.391%,20.703%,71.484%,6.641%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.19 10:00:00,2020.11.19 08:00:00,86.328%,28.0,487.0,,23.0,80.859%,0.391%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.11.19 12:00:00,2020.11.19 10:00:00,99.609%,0.0,0.0,,43.0,0.391%,0.391%,16.797%,57.422%,23.828%,1.953%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.19 14:00:00,2020.11.19 12:00:00,94.922%,1.0,7545.0,,59.0,0.391%,0.391%,3.516%,31.641%,41.797%,15.234%,1.172%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.11.19 16:00:00,2020.11.19 14:00:00,97.266%,1.0,8835.0,,37.0,0.391%,0.391%,2.734%,89.453%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.11.19 18:00:00,2020.11.19 16:00:00,94.141%,10.0,1008.0,,23.0,16.016%,0.391%,64.453%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.11.19 20:00:00,2020.11.19 18:00:00,99.609%,0.0,0.0,,19.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.19 22:00:00,2020.11.19 20:00:00,92.578%,15.0,851.0,,19.0,25.391%,1.172%,65.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.20 00:00:00,2020.11.19 22:00:00,99.609%,0.0,0.0,,17.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.20 02:00:00,2020.11.20 00:00:00,59.766%,7.0,1666.0,,23.0,7.422%,1.953%,48.828%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.20 04:00:00,2020.11.20 02:00:00,99.609%,0.0,0.0,,19.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.20 06:00:00,2020.11.20 04:00:00,93.359%,3.0,3857.0,,47.0,5.859%,1.172%,23.047%,56.641%,2.734%,3.516%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.20 08:00:00,2020.11.20 06:00:00,94.141%,23.0,498.0,,23.0,29.297%,1.172%,34.766%,28.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.11.20 10:00:00,2020.11.20 08:00:00,99.609%,0.0,0.0,,45.0,0.391%,0.391%,2.734%,90.234%,5.859%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.20 12:00:00,2020.11.20 10:00:00,88.672%,16.0,714.0,,45.0,41.797%,0.391%,4.297%,19.922%,16.797%,4.297%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.11.20 14:00:00,2020.11.20 12:00:00,76.953%,8.0,923.0,,39.0,34.766%,0.391%,3.516%,33.984%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.11.20 16:00:00,2020.11.20 14:00:00,99.609%,0.0,0.0,,41.0,0.391%,0.391%,8.203%,73.828%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.20 18:00:00,2020.11.20 16:00:00,94.141%,9.0,1001.0,,21.0,19.922%,0.391%,73.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.11.20 20:00:00,2020.11.20 18:00:00,39.453%,1.0,4104.0,,17.0,0.391%,0.391%,37.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.20 22:00:00,2020.11.20 20:00:00,95.703%,2.0,532.0,,21.0,7.422%,0.391%,87.109%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 00:00:00,2020.11.20 22:00:00,73.047%,0.0,11644.0,,17.0,0.391%,1.172%,72.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 02:00:00,2020.11.21 00:00:00,7.422%,2.0,57.0,,1.0,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 04:00:00,2020.11.21 02:00:00,19.922%,4.0,381.0,,1.0,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 06:00:00,2020.11.21 04:00:00,10.547%,6.0,124.0,,1.0,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 08:00:00,2020.11.21 06:00:00,91.797%,9.0,171.0,,57.0,18.359%,0.391%,6.641%,62.109%,1.172%,1.172%,1.172%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 10:00:00,2020.11.21 08:00:00,94.141%,9.0,1205.0,,25.0,59.766%,0.391%,33.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.11.21 12:00:00,2020.11.21 10:00:00,95.703%,3.0,3176.0,,13.0,20.703%,71.484%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 14:00:00,2020.11.21 12:00:00,98.047%,1.0,3646.0,,37.0,0.391%,37.891%,11.328%,44.922%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 16:00:00,2020.11.21 14:00:00,94.141%,3.0,3015.0,,31.0,1.172%,22.266%,56.641%,14.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 18:00:00,2020.11.21 16:00:00,20.703%,0.0,3131.0,,15.0,0.391%,0.391%,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 20:00:00,2020.11.21 18:00:00,3.516%,4.0,64.0,,1.0,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.21 22:00:00,2020.11.21 20:00:00,17.578%,26.0,48.0,,1.0,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 00:00:00,2020.11.21 22:00:00,4.297%,7.0,42.0,,1.0,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 02:00:00,2020.11.22 00:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 04:00:00,2020.11.22 02:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 06:00:00,2020.11.22 04:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 08:00:00,2020.11.22 06:00:00,83.984%,1.0,6063.0,,43.0,0.391%,0.391%,0.391%,30.859%,48.047%,3.516%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.11.22 10:00:00,2020.11.22 08:00:00,0.391%,1.0,14.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 12:00:00,2020.11.22 10:00:00,4.297%,10.0,29.0,,1.0,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 14:00:00,2020.11.22 12:00:00,76.953%,3.0,16.0,,61.0,0.391%,0.391%,12.891%,58.203%,1.953%,1.172%,2.734%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 16:00:00,2020.11.22 14:00:00,29.297%,0.0,7631.0,,21.0,0.391%,0.391%,28.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.11.22 18:00:00,2020.11.22 16:00:00,3.516%,12.0,22.0,,1.0,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 20:00:00,2020.11.22 18:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.22 22:00:00,2020.11.22 20:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 00:00:00,2020.11.22 22:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 02:00:00,2020.11.23 00:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 04:00:00,2020.11.23 02:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 06:00:00,2020.11.23 04:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 08:00:00,2020.11.23 06:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 10:00:00,2020.11.23 08:00:00,16.797%,12.0,100.0,,1.0,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 12:00:00,2020.11.23 10:00:00,12.109%,16.0,54.0,,3.0,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 14:00:00,2020.11.23 12:00:00,40.234%,1.0,2910.0,,3.0,40.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 16:00:00,2020.11.23 14:00:00,79.297%,5.0,1138.0,,9.0,52.734%,25.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.23 18:00:00,2020.11.23 16:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.24 08:00:00,2020.11.24 06:00:00,74.609%,15.0,286.0,,39.0,57.422%,0.391%,1.172%,9.766%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.24 10:00:00,2020.11.24 08:00:00,99.609%,0.0,0.0,,31.0,0.391%,0.391%,27.734%,71.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.24 12:00:00,2020.11.24 10:00:00,95.703%,1.0,13651.0,,25.0,0.391%,0.391%,94.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.11.24 14:00:00,2020.11.24 12:00:00,99.609%,0.0,0.0,,13.0,0.391%,87.891%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.24 16:00:00,2020.11.24 14:00:00,80.078%,12.0,1165.0,,9.0,75.391%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.24 18:00:00,2020.11.24 16:00:00,94.922%,1.0,2129.0,,19.0,21.484%,0.391%,73.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.24 20:00:00,2020.11.24 18:00:00,99.609%,0.0,0.0,,17.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.24 22:00:00,2020.11.24 20:00:00,95.703%,1.0,13358.0,,11.0,55.859%,30.859%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 00:00:00,2020.11.24 22:00:00,68.359%,2.0,4607.0,,39.0,37.109%,7.422%,0.391%,8.203%,15.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 02:00:00,2020.11.25 00:00:00,99.609%,0.0,0.0,,31.0,0.391%,0.391%,0.391%,98.828%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 04:00:00,2020.11.25 02:00:00,99.609%,0.0,0.0,,31.0,0.391%,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 06:00:00,2020.11.25 04:00:00,73.828%,8.0,2659.0,,25.0,7.422%,0.391%,1.953%,62.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 08:00:00,2020.11.25 06:00:00,89.453%,15.0,441.0,,3.0,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 10:00:00,2020.11.25 08:00:00,97.266%,8.0,665.0,,3.0,97.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 12:00:00,2020.11.25 10:00:00,92.578%,3.0,2619.0,,17.0,42.578%,42.578%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 14:00:00,2020.11.25 12:00:00,96.484%,25.0,292.0,,17.0,57.422%,1.172%,35.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 16:00:00,2020.11.25 14:00:00,93.359%,20.0,331.0,,19.0,33.203%,34.766%,23.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 18:00:00,2020.11.25 16:00:00,7.422%,20.0,28.0,,1.0,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 20:00:00,2020.11.25 18:00:00,48.047%,20.0,75.0,,19.0,19.141%,0.391%,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.25 22:00:00,2020.11.25 20:00:00,85.547%,2.0,3818.0,,19.0,1.172%,1.172%,83.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.26 00:00:00,2020.11.25 22:00:00,99.609%,0.0,0.0,,17.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.26 02:00:00,2020.11.26 00:00:00,95.703%,1.0,13595.0,,15.0,15.234%,21.484%,58.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.26 04:00:00,2020.11.26 02:00:00,97.266%,1.0,5634.0,,29.0,63.672%,0.391%,26.953%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.26 06:00:00,2020.11.26 04:00:00,95.703%,11.0,819.0,,29.0,35.547%,3.516%,21.484%,34.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.11.26 08:00:00,2020.11.26 06:00:00,97.266%,2.0,1034.0,,51.0,24.609%,0.391%,0.391%,64.453%,3.516%,3.516%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
